0:0:6,159,0.78,-0.25,-0.52,83,838,64,523
0:0:6,160,0.78,-0.26,-0.51,69,734,117,516
0:0:6,161,0.73,-0.27,-0.51,20,900,124,516
0:0:6,162,0.76,-0.30,-0.51,-44,1151,103,518
0:0:6,163,0.80,-0.30,-0.46,-45,1037,162,513
0:0:6,164,0.97,-0.34,-0.45,-45,369,139,523
0:0:6,165,0.88,-0.36,-0.40,17,-1,219,515
0:0:6,166,0.93,-0.44,-0.39,-32,-40,159,518
0:0:6,167,0.92,-0.51,-0.40,-26,-99,22,522
0:0:6,168,0.76,-0.44,-0.32,8,49,113,510
0:0:6,169,0.85,-0.41,-0.28,89,-184,114,529
0:0:6,170,0.76,-0.35,-0.36,184,-281,129,515
0:0:6,171,0.78,-0.32,-0.44,187,-459,199,512
0:0:6,172,0.76,-0.29,-0.45,165,-452,236,508
0:0:6,173,0.72,-0.32,-0.46,60,-50,230,512
0:0:6,174,0.80,-0.39,-0.51,-62,329,194,515
0:0:6,175,0.93,-0.36,-0.39,-57,366,162,520
0:0:6,176,0.93,-0.39,-0.38,109,-141,180,508
0:0:6,177,0.99,-0.36,-0.35,352,-1136,204,520
0:0:6,178,0.92,-0.41,-0.40,461,-1531,93,502
0:0:6,179,0.85,-0.45,-0.47,436,-1379,126,520
0:0:6,180,0.46,-0.49,-0.61,253,-303,107,509
0:0:6,181,0.70,-0.50,-0.43,72,-364,224,524
0:0:6,182,0.90,-0.31,-0.37,437,-1766,358,519
0:0:6,183,0.58,-0.39,-0.46,570,-2261,391,511
0:0:6,184,0.89,-0.38,-0.47,728,-3338,296,514
0:0:6,185,0.75,-0.34,-0.56,874,-3723,347,517
0:0:6,186,0.38,-0.41,-0.71,759,-2983,152,502
0:0:6,187,0.62,-0.41,-0.70,868,-3688,201,502
0:0:6,188,0.50,-0.28,-0.65,1105,-4047,236,513
0:0:6,189,-0.43,-0.36,-0.72,663,-2089,535,532
0:0:6,190,0.37,-0.55,-0.82,585,-1630,226,533
0:0:6,191,0.10,-0.47,-0.81,128,-490,351,539
0:0:6,192,0.09,-0.55,-1.18,51,-1473,764,508
0:0:6,193,0.22,-0.70,-1.27,-467,896,4,515
0:0:6,194,0.39,-0.44,-0.90,-895,4276,-261,511
0:0:6,195,0.22,-0.40,-0.70,-889,5092,-175,518
0:0:7,196,0.65,-0.20,-0.34,-522,3625,79,503
0:0:7,197,0.24,-0.32,-0.46,-756,4460,-190,517
0:0:7,198,0.49,-0.46,-0.52,-864,5020,-410,505
0:0:7,199,0.52,-0.42,-0.50,-552,4472,-353,517
0:0:7,200,0.59,-0.24,-0.61,-400,3961,-287,510
0:0:7,201,0.50,-0.31,-0.58,-510,4609,-339,525
0:0:7,202,0.55,-0.31,-0.56,-659,4362,-92,514
0:0:7,203,0.69,-0.42,-0.61,-911,4588,6,519
0:0:7,204,0.61,-0.35,-0.08,-1048,5787,-127,511
0:0:7,205,1.06,-0.18,0.28,-855,5131,90,510
0:0:7,206,1.37,-0.08,0.33,-403,2923,211,512
0:0:7,207,0.91,-0.27,0.23,-166,2844,229,510
0:0:7,208,1.03,-0.47,0.05,-209,3092,170,509
0:0:7,209,1.38,-0.49,0.10,-300,1667,58,519
0:0:7,210,1.14,-0.23,0.28,-7,1308,5,516
0:0:7,211,1.26,-0.19,0.32,246,443,33,509
0:0:7,212,0.64,-0.34,0.29,436,731,109,521
0:0:7,213,0.98,-0.30,0.12,383,538,185,503
0:0:7,214,0.56,-0.33,-0.00,160,1881,148,516
0:0:7,215,0.82,-0.26,0.28,172,1853,170,508
0:0:7,216,1.04,-0.15,0.52,350,1410,104,521
0:0:7,217,1.07,-0.18,0.53,445,1118,70,508
0:0:7,218,1.03,-0.26,0.33,350,773,-32,519
0:0:7,219,0.88,-0.30,0.38,378,629,-32,519
0:0:7,220,0.89,-0.39,0.45,477,-229,42,510
0:0:7,221,0.91,-0.49,0.51,640,-1198,115,514
0:0:7,222,0.70,-0.31,0.32,629,-1201,277,514
0:0:7,223,0.91,-0.29,0.16,494,-1583,245,516
0:0:7,224,0.73,-0.13,0.07,321,-1721,291,511
0:0:7,225,0.56,-0.06,0.12,215,-1515,469,513
0:0:7,226,0.98,-0.09,0.24,261,-1691,327,508
0:0:7,227,1.26,-0.18,0.34,537,-3583,466,524
0:0:7,228,0.98,-0.39,0.08,503,-4692,547,512
0:0:7,229,0.88,-0.41,-0.13,220,-3780,414,519
0:0:7,230,1.05,-0.33,-0.01,326,-1776,298,524
0:0:7,231,0.96,-0.40,-0.09,307,-1945,193,507
0:0:7,232,1.05,-0.21,-0.03,223,-979,-105,520
0:0:7,233,0.87,-0.33,-0.16,249,-1377,166,513
0:0:7,234,0.88,-0.29,-0.24,145,-2043,195,516
0:0:7,235,0.70,-0.13,-0.25,150,-1623,308,507
0:0:7,236,0.71,-0.31,-0.36,4,161,-55,519
0:0:7,237,0.62,-0.36,-0.36,-290,1996,-244,514
0:0:7,238,0.63,-0.21,-0.31,-718,3795,-271,516
0:0:7,239,0.74,-0.08,0.01,-844,5012,-259,508
0:0:7,240,0.93,0.02,0.17,-667,4757,-212,519
0:0:8,241,0.94,-0.01,0.27,-353,3280,106,508
0:0:8,242,0.76,-0.23,0.19,-295,2437,324,513
0:0:8,243,0.79,-0.23,0.11,-274,1889,630,513
0:0:8,244,0.78,-0.35,0.10,-300,574,966,511
0:0:8,245,1.16,-0.38,0.13,-203,-444,848,518
0:0:8,246,1.48,-0.40,0.39,349,-1488,812,521
0:0:8,247,0.90,-0.38,0.05,454,-1971,830,518
0:0:8,248,1.21,-0.35,0.03,449,-3380,776,510
0:0:8,249,1.58,-0.26,0.12,624,-5833,790,525
0:0:8,250,1.23,-0.29,0.31,1073,-6639,750,512
0:0:8,251,0.80,-0.51,0.16,993,-4608,354,506
0:0:8,252,0.49,-0.71,-0.29,578,-2044,193,505
0:0:8,253,0.89,-0.40,-0.35,365,-1642,230,516
0:0:8,254,0.79,-0.53,-0.35,582,-2765,491,525
0:0:8,255,0.52,-0.50,-0.24,689,-3069,413,516
0:0:8,256,0.46,-0.45,-0.25,762,-2270,413,516
0:0:8,257,0.45,-0.47,-0.55,592,-715,222,521
0:0:8,258,0.70,-0.46,-0.74,279,-770,453,509
0:0:8,259,0.87,-0.31,-0.62,350,-2068,688,512
0:0:8,260,0.49,-0.35,-0.60,311,-2207,658,521
0:0:8,261,0.62,-0.44,-0.58,390,-2692,689,523
0:0:8,262,0.90,-0.54,-0.47,462,-2357,391,515
0:0:8,263,0.26,-0.52,-0.68,245,-1949,84,503
0:0:8,264,0.76,-0.46,-0.53,638,-2944,519,509
0:0:8,265,0.06,-0.53,-0.32,739,-3518,551,507
0:0:8,266,-0.17,-0.32,-0.67,498,-1423,423,523
0:0:8,267,-0.27,-0.62,-0.78,109,-322,477,520
0:0:8,268,0.84,-0.91,-0.84,468,-2093,193,508
0:0:8,269,0.20,-0.62,-0.43,877,-3303,533,542
0:0:8,270,0.17,-0.28,-1.31,451,-616,-255,501
0:0:8,271,-1.16,-0.47,-0.66,-67,2042,803,514
0:0:8,272,0.44,-1.01,-1.44,-446,2253,-948,508
0:0:8,273,0.11,-0.27,-1.01,-784,5311,-88,525
0:0:8,274,0.53,-0.97,-1.09,-1177,6601,-475,517
0:0:8,275,0.42,-0.54,-0.58,-1105,6058,-424,513
0:0:8,276,0.66,-0.40,-0.52,-929,5826,-761,513
0:0:8,277,0.66,-0.43,-0.36,-893,5418,-738,496
0:0:8,278,0.70,-0.68,-0.59,-1219,5863,-1033,512
0:0:8,279,0.39,-0.69,-0.44,-1195,6718,-740,511
0:0:8,280,0.95,-0.50,0.19,-545,3658,-595,510
0:0:8,281,1.23,-0.30,-0.14,-153,-81,-248,516
0:0:8,282,1.05,-0.32,-0.16,232,-2565,155,516
0:0:8,283,1.33,-0.15,-0.18,620,-4494,304,509
0:0:8,284,0.89,-0.20,-0.41,767,-3750,248,514
0:0:9,285,0.39,-0.22,-0.50,539,-1079,-101,507
0:0:9,286,0.56,-0.23,-0.39,474,332,-125,510
0:0:9,287,0.39,-0.34,0.05,655,884,-42,514
0:0:9,288,1.17,-0.41,-0.10,690,-534,12,509
0:0:9,289,1.20,-0.35,-0.32,763,-1791,58,510
0:0:9,290,0.97,-0.32,-0.45,638,-2030,-66,523
0:0:9,291,0.70,-0.31,-0.57,372,-1423,-99,514
0:0:9,292,0.59,-0.35,-0.66,145,-584,-135,524
0:0:9,293,0.61,-0.38,-0.67,6,117,-111,524
0:0:9,294,0.67,-0.36,-0.59,-53,423,-121,516
0:0:9,295,0.76,-0.35,-0.52,-15,316,-108,511
0:0:9,296,0.78,-0.35,-0.44,6,172,-87,506
0:0:9,297,0.78,-0.33,-0.44,76,22,-5,507
0:0:9,298,0.74,-0.30,-0.44,117,46,9,520
0:0:9,299,0.77,-0.30,-0.45,162,-65,40,519
0:0:9,300,0.73,-0.32,-0.48,152,-43,74,508
0:0:9,301,0.70,-0.34,-0.50,107,66,98,513
0:0:9,302,0.72,-0.34,-0.50,89,203,139,519
0:0:9,303,0.73,-0.33,-0.47,57,407,164,510
0:0:9,304,0.78,-0.34,-0.46,74,333,174,513
0:0:9,305,0.81,-0.35,-0.45,99,213,181,511
0:0:9,306,0.82,-0.36,-0.45,114,27,186,513
0:0:9,307,0.80,-0.36,-0.48,129,-97,196,507
0:0:9,308,0.77,-0.36,-0.47,139,-66,184,515
0:0:9,309,0.77,-0.37,-0.48,127,-13,181,515
0:0:9,310,0.78,-0.36,-0.47,126,84,158,510
0:0:9,311,0.79,-0.35,-0.48,105,87,160,514
0:0:9,312,0.78,-0.36,-0.48,85,27,170,519
0:0:9,313,0.77,-0.36,-0.48,63,-13,172,507
0:0:9,314,0.74,-0.36,-0.49,13,72,170,513
0:0:9,315,0.77,-0.36,-0.46,17,56,213,510
0:0:9,316,0.77,-0.35,-0.47,9,66,213,515
0:0:9,317,0.78,-0.37,-0.48,14,27,219,510
0:0:9,318,0.75,-0.37,-0.48,22,11,206,509
0:0:9,319,0.75,-0.36,-0.48,19,25,199,515
0:0:9,320,0.74,-0.36,-0.45,42,100,201,518
0:0:9,321,0.78,-0.35,-0.46,46,76,224,519
0:0:9,322,0.77,-0.35,-0.48,64,2,236,518
0:0:9,323,0.77,-0.36,-0.50,42,49,209,519
0:0:9,324,0.78,-0.38,-0.50,26,90,190,510
0:0:9,325,0.78,-0.37,-0.48,25,94,184,517
0:0:9,326,0.79,-0.36,-0.48,20,41,181,519
0:0:9,327,0.81,-0.36,-0.48,18,8,149,515
0:0:9,328,0.80,-0.34,-0.49,43,65,77,516
0:0:9,329,0.79,-0.34,-0.48,29,-21,90,514
0:0:9,330,0.71,-0.33,-0.49,25,50,114,513
0:0:10,331,0.73,-0.33,-0.48,42,87,105,522
0:0:10,332,0.79,-0.33,-0.46,52,68,107,515
0:0:10,333,0.77,-0.35,-0.48,28,16,129,515
0:0:10,334,0.74,-0.39,-0.51,-25,-54,140,515
0:0:10,335,0.77,-0.36,-0.53,-17,-79,142,510
0:0:10,336,0.75,-0.35,-0.51,14,60,127,523
0:0:10,337,0.73,-0.35,-0.48,45,217,104,516
0:0:10,338,0.74,-0.36,-0.46,41,264,100,517
0:0:10,339,0.81,-0.38,-0.49,63,105,99,517
0:0:10,340,0.77,-0.37,-0.48,53,54,104,507
0:0:10,341,0.75,-0.36,-0.49,38,58,103,511
0:0:10,342,0.75,-0.36,-0.51,25,76,103,515
0:0:10,343,0.74,-0.35,-0.50,28,170,95,514
0:0:10,344,0.76,-0.34,-0.49,34,207,95,508
0:0:10,345,0.78,-0.35,-0.48,43,152,110,512
0:0:10,346,0.77,-0.35,-0.48,57,89,111,512
0:0:10,347,0.75,-0.34,-0.48,66,107,111,514
0:0:10,348,0.75,-0.34,-0.49,69,121,107,514
0:0:10,349,0.77,-0.34,-0.49,81,114,125,521
0:0:10,350,0.76,-0.35,-0.49,76,126,127,516
0:0:10,351,0.76,-0.36,-0.49,67,137,126,502
0:0:10,352,0.77,-0.35,-0.50,60,148,109,521
0:0:10,353,0.78,-0.35,-0.50,51,122,123,508
0:0:10,354,0.79,-0.36,-0.49,51,66,128,520
0:0:10,355,0.78,-0.36,-0.49,52,78,134,518
0:0:10,356,0.77,-0.35,-0.49,56,110,125,512
0:0:10,357,0.77,-0.35,-0.50,63,111,119,516
0:0:10,358,0.78,-0.35,-0.50,73,92,119,511
0:0:10,359,0.78,-0.34,-0.48,88,57,126,519
0:0:10,360,0.77,-0.35,-0.49,92,54,132,506
0:0:10,361,0.78,-0.36,-0.49,81,61,131,516
0:0:10,362,0.78,-0.36,-0.50,74,67,130,519
0:0:10,363,0.77,-0.36,-0.49,73,93,109,510
0:0:10,364,0.77,-0.35,-0.49,54,75,142,517
0:0:10,365,0.77,-0.35,-0.48,47,78,147,514
0:0:11,366,0.77,-0.34,-0.47,67,82,158,517
0:0:11,367,0.76,-0.35,-0.49,53,96,139,519
0:0:11,368,0.76,-0.36,-0.49,56,118,160,509
0:0:11,369,0.79,-0.35,-0.48,57,128,147,523
0:0:11,370,0.79,-0.35,-0.45,81,112,131,509
0:0:11,371,0.80,-0.35,-0.45,95,98,103,517
0:0:11,372,0.84,-0.34,-0.45,100,96,61,512
0:0:11,373,0.87,-0.33,-0.48,97,93,25,517
0:0:11,374,0.87,-0.32,-0.48,77,63,-37,513
0:0:11,375,0.84,-0.32,-0.50,25,119,-162,517
0:0:11,376,0.86,-0.29,-0.49,20,106,-212,511
0:0:11,377,0.91,-0.26,-0.48,27,31,-271,513
0:0:11,378,0.87,-0.26,-0.48,-5,-27,-333,512
0:0:11,379,0.90,-0.26,-0.50,37,-125,-445,508
0:0:11,380,0.96,-0.23,-0.46,41,-345,-470,504
0:0:11,381,0.91,-0.21,-0.48,58,-487,-519,521
0:0:11,382,0.80,-0.29,-0.58,-80,-531,-434,511
0:0:11,383,0.67,-0.37,-0.73,-294,-629,-378,516
0:0:11,384,0.71,-0.27,-0.61,-347,-509,-425,503
0:0:11,385,0.56,-0.20,-0.46,-369,487,-431,515
0:0:11,386,0.60,-0.19,-0.50,-396,1344,-374,511
0:0:11,387,0.79,-0.23,-0.55,-363,1115,-329,512
0:0:11,388,0.82,-0.15,-0.46,-388,794,-167,509
0:0:11,389,0.70,-0.01,-0.43,-468,804,12,509
0:0:11,390,0.66,0.03,-0.41,-535,1099,124,504
0:0:11,391,0.80,-0.14,-0.44,-631,1279,123,510
0:0:11,392,1.03,-0.30,-0.39,-651,1453,-177,505
0:0:11,393,1.12,-0.34,-0.19,-495,1481,-206,506
0:0:11,394,0.99,-0.12,0.00,-62,1044,17,520
0:0:11,395,1.11,-0.32,-0.21,250,-101,-147,506
0:0:11,396,1.37,-0.50,-0.24,537,-223,-561,510
0:0:11,397,1.13,-0.33,-0.08,988,509,-757,519
0:0:11,398,0.82,-0.21,-0.29,1172,-7,-619,514
0:0:11,399,0.62,-0.25,-0.55,1189,-456,-394,516
0:0:12,400,0.51,0.00,-0.60,1132,-896,-177,512
0:0:12,401,0.15,-0.08,-1.11,588,-346,155,514
0:0:12,402,0.27,0.06,-1.14,-27,179,416,522
0:0:12,403,0.64,-0.04,-0.92,-496,285,734,517
0:0:12,404,0.83,0.18,-0.94,-951,-52,923,513
0:0:12,405,0.67,0.01,-0.98,-1769,1537,932,521
0:0:12,406,1.22,0.03,-0.42,-1973,2275,490,509
0:0:12,407,1.79,-0.22,0.21,-1378,1017,110,513
0:0:12,408,1.61,-0.41,0.56,-171,-681,-194,515
0:0:12,409,1.46,-0.30,0.68,604,-1764,-200,521
0:0:12,410,1.01,-0.15,0.09,811,-856,-647,514
0:0:12,411,0.94,-0.42,0.06,1016,-489,-647,512
0:0:12,412,0.98,-0.23,-0.12,1394,-1579,-665,516
0:0:12,413,1.11,-0.15,-0.08,2044,-2748,-650,495
0:0:12,414,0.43,-0.02,-0.27,1922,-1428,-483,526
0:0:12,415,-0.10,-0.22,-1.12,1234,-651,-76,505
0:0:12,416,0.02,-0.20,-1.39,552,-744,507,508
0:0:12,417,0.09,0.07,-1.17,227,-914,796,516
0:0:12,418,0.59,-0.07,-0.89,-40,-968,955,512
0:0:12,419,0.46,0.10,-1.17,-814,437,1088,514
0:0:12,420,1.17,0.05,-1.14,-1334,662,926,511
0:0:12,421,1.24,-0.02,-0.81,-1657,931,625,522
0:0:12,422,1.48,0.10,-0.23,-1400,193,239,511
0:0:12,423,1.53,-0.12,0.09,-765,-356,-161,524
0:0:12,424,1.36,-0.55,0.03,-296,-572,-461,516
0:0:12,425,1.16,-0.49,0.06,318,-816,-672,508
0:0:12,426,0.71,-0.27,-0.01,798,-239,-820,521
0:0:12,427,0.59,-0.30,-0.19,1171,-401,-694,518
0:0:12,428,0.40,-0.30,-0.34,1342,-483,-428,519
0:0:12,429,0.30,-0.27,-0.57,1422,-786,-205,520
0:0:12,430,0.01,-0.23,-0.95,1218,-504,160,523
0:0:12,431,0.16,-0.10,-1.04,950,-458,537,507
0:0:12,432,0.59,0.12,-1.01,773,-1255,754,521
0:0:12,433,0.49,0.31,-1.16,468,-1222,1021,511
0:0:12,434,0.55,0.28,-1.33,-326,46,1088,516
0:0:12,435,0.92,0.11,-1.35,-1283,1460,811,515
0:0:12,436,1.38,-0.07,-0.59,-1619,1045,207,520
0:0:12,437,1.64,0.03,-0.08,-844,-305,-128,516
0:0:12,438,1.15,-0.26,0.08,-239,22,-570,514
0:0:12,439,1.16,-0.56,-0.15,334,-327,-645,511
0:0:12,440,0.66,-0.48,-0.27,768,-229,-878,511
0:0:12,441,0.36,-0.26,-0.39,1123,51,-543,509
0:0:12,442,0.27,-0.27,-0.54,1437,-511,-315,511
0:0:12,443,0.16,-0.33,-0.85,1399,-513,-23,519
0:0:12,444,0.01,-0.23,-1.12,1098,-535,281,518
0:0:12,445,0.28,0.20,-1.05,793,-815,659,508
0:0:13,446,0.39,0.30,-1.14,305,-747,848,511
0:0:13,447,0.56,0.15,-1.24,-292,-111,1013,514
0:0:13,448,0.67,0.00,-1.34,-1147,1044,791,509
