0:0:3,40,0.72,-0.32,-0.57,128,199,85,518
0:0:3,41,0.73,-0.32,-0.57,122,186,81,510
0:0:3,42,0.74,-0.32,-0.57,116,178,83,513
0:0:3,43,0.74,-0.32,-0.56,116,152,87,515
0:0:3,44,0.73,-0.33,-0.54,120,142,93,516
0:0:3,45,0.73,-0.32,-0.55,121,149,98,514
0:0:3,46,0.74,-0.32,-0.54,136,148,117,513
0:0:3,47,0.73,-0.31,-0.54,143,150,129,513
0:0:3,48,0.73,-0.32,-0.53,161,147,127,516
0:0:3,49,0.74,-0.31,-0.53,182,120,135,513
0:0:3,50,0.75,-0.32,-0.54,208,82,147,514
0:0:3,51,0.74,-0.33,-0.54,217,75,152,512
0:0:3,52,0.73,-0.33,-0.54,218,119,139,511
0:0:3,53,0.74,-0.33,-0.54,226,134,135,516
0:0:3,54,0.73,-0.33,-0.54,227,107,121,508
0:0:3,55,0.74,-0.33,-0.55,245,76,132,513
0:0:3,56,0.73,-0.33,-0.55,235,89,128,520
0:0:3,57,0.73,-0.33,-0.56,227,108,132,513
0:0:3,58,0.73,-0.33,-0.55,216,123,130,518
0:0:3,59,0.73,-0.33,-0.56,200,130,144,515
0:0:3,60,0.73,-0.33,-0.56,199,118,155,513
0:0:3,61,0.74,-0.34,-0.55,211,101,145,517
0:0:3,62,0.73,-0.33,-0.56,205,101,117,510
0:0:3,63,0.73,-0.33,-0.56,199,96,110,512
0:0:4,64,0.72,-0.33,-0.55,192,99,115,521
0:0:4,65,0.70,-0.33,-0.56,171,150,125,518
0:0:4,66,0.70,-0.33,-0.57,155,166,139,515
0:0:4,67,0.70,-0.33,-0.57,157,145,166,514
0:0:4,68,0.71,-0.35,-0.57,155,157,183,519
0:0:4,69,0.70,-0.36,-0.56,161,228,193,515
0:0:4,70,0.70,-0.35,-0.53,180,269,195,514
0:0:4,71,0.72,-0.36,-0.53,197,230,190,518
0:0:4,72,0.75,-0.36,-0.55,193,123,180,511
0:0:4,73,0.73,-0.36,-0.57,183,114,169,508
0:0:4,74,0.71,-0.34,-0.55,174,257,154,515
0:0:4,75,0.74,-0.34,-0.54,185,195,163,518
0:0:4,76,0.75,-0.34,-0.56,193,140,173,518
0:0:4,77,0.72,-0.35,-0.57,213,148,160,521
0:0:4,78,0.71,-0.36,-0.56,189,179,154,512
0:0:4,79,0.74,-0.36,-0.56,184,160,151,511
0:0:4,80,0.73,-0.36,-0.55,184,140,154,517
0:0:4,81,0.72,-0.36,-0.57,159,158,137,512
0:0:4,82,0.71,-0.36,-0.57,143,230,112,512
0:0:4,83,0.72,-0.36,-0.55,143,285,87,518
0:0:4,84,0.73,-0.35,-0.53,123,280,54,517
0:0:4,85,0.77,-0.32,-0.56,65,402,-1,518
0:0:4,86,0.73,-0.30,-0.54,14,662,-42,508
0:0:4,87,0.70,-0.25,-0.51,20,1076,-114,515
0:0:4,88,0.70,-0.24,-0.48,7,1476,-153,505
0:0:4,89,0.78,-0.19,-0.47,77,1704,-244,518
0:0:4,90,0.90,-0.14,-0.43,189,1891,-259,515
0:0:4,91,0.87,-0.13,-0.42,163,2376,-284,519
0:0:4,92,0.73,-0.20,-0.39,151,2652,-153,521
0:0:4,93,0.86,-0.26,-0.32,82,2453,-145,512
0:0:4,94,1.01,-0.22,-0.23,168,1526,-42,518
0:0:4,95,0.97,-0.22,-0.18,311,654,74,512
0:0:4,96,0.96,-0.24,-0.19,468,-96,246,520
0:0:4,97,0.81,-0.27,-0.23,559,-205,386,512
0:0:4,98,0.81,-0.32,-0.35,553,74,364,512
0:0:4,99,0.91,-0.39,-0.42,497,334,315,519
0:0:4,100,0.91,-0.36,-0.35,396,555,270,525
0:0:4,101,0.98,-0.25,-0.31,351,349,301,517
0:0:4,102,0.92,-0.24,-0.34,311,8,362,515
0:0:4,103,1.03,-0.32,-0.42,247,-752,397,520
0:0:4,104,0.89,-0.37,-0.45,160,-1293,481,515
0:0:4,105,0.81,-0.47,-0.43,63,-1285,637,507
0:0:4,106,0.83,-0.55,-0.35,21,-833,612,506
0:0:4,107,0.81,-0.64,-0.26,92,-136,446,516
0:0:5,108,0.69,-0.75,-0.25,191,1203,191,516
0:0:5,109,1.01,-0.76,-0.13,459,574,63,515
0:0:5,110,1.11,-0.62,-0.03,700,-1212,76,526
0:0:5,111,0.99,-0.58,-0.08,818,-1914,49,517
0:0:5,112,0.60,-0.61,-0.24,815,-1601,108,508
0:0:5,113,0.85,-0.58,-0.30,782,-1732,180,515
0:0:5,114,0.72,-0.47,-0.43,677,-2250,179,516
0:0:5,115,0.50,-0.33,-0.58,575,-2164,403,520
0:0:5,116,0.41,-0.36,-0.57,545,-2523,621,513
0:0:5,117,0.75,-0.33,-0.51,746,-3820,764,516
0:0:5,118,0.53,-0.24,-0.56,909,-3736,749,514
0:0:5,119,0.40,-0.42,-0.67,821,-3083,681,516
0:0:5,120,0.83,-0.58,-0.63,817,-4297,565,508
0:0:5,121,0.51,-0.38,-0.68,1106,-4910,620,522
0:0:5,122,-0.32,-0.49,-0.80,608,-1605,208,515
0:0:5,123,-0.15,-0.73,-0.75,130,459,342,512
0:0:5,124,0.81,-0.67,-0.73,182,-1134,276,517
0:0:5,125,0.32,-0.65,-0.96,-41,-359,353,509
0:0:5,126,-0.09,-0.75,-1.11,-672,2659,-50,512
0:0:5,127,-0.08,-0.43,-0.75,-1140,6591,-685,514
0:0:5,128,0.27,-0.34,-0.45,-1249,9610,-1016,515
0:0:5,129,0.67,-0.50,0.01,-1234,9452,-1187,513
0:0:5,130,1.00,-0.45,-0.16,-1147,5411,-549,509
0:0:5,131,0.69,-0.45,-0.56,-1268,3622,-408,513
0:0:5,132,-0.02,-0.38,-0.48,-1371,5889,-306,510
0:0:5,133,0.53,-0.26,-0.05,-1178,6351,-266,506
0:0:5,134,0.72,-0.36,-0.01,-1080,6261,-142,527
0:0:5,135,0.88,-0.29,0.38,-973,6064,74,514
0:0:5,136,1.19,-0.24,0.59,-732,4861,137,519
0:0:5,137,1.20,-0.29,0.54,-443,3363,158,506
0:0:5,138,1.10,-0.43,0.36,-386,2150,111,511
0:0:5,139,1.26,-0.41,0.46,-119,1143,59,514
0:0:5,140,0.92,-0.36,0.36,192,1086,161,510
0:0:5,141,0.76,-0.44,0.47,535,675,288,514
0:0:5,142,1.03,-0.27,0.45,521,-564,232,509
0:0:5,143,0.78,-0.32,0.46,569,-103,150,517
0:0:5,144,0.76,-0.16,0.36,432,280,104,515
0:0:5,145,0.63,-0.24,0.39,368,668,198,514
0:0:5,146,0.66,-0.31,0.29,276,862,221,513
0:0:5,147,0.67,-0.35,0.38,296,879,241,511
0:0:5,148,0.88,-0.36,0.56,306,257,204,524
0:0:5,149,0.90,-0.29,0.57,319,-142,144,509
0:0:5,150,0.47,-0.40,0.62,425,185,293,524
0:0:5,151,0.62,-0.48,0.33,392,246,367,506
0:0:6,152,0.70,-0.36,0.46,572,623,227,511
0:0:6,153,1.28,-0.57,0.46,498,-1339,32,523
0:0:6,154,0.56,-0.42,0.44,511,-688,82,514
0:0:6,155,0.83,-0.34,0.36,478,-969,81,521
0:0:6,156,0.84,-0.26,0.29,438,-1329,147,522
0:0:6,157,0.83,-0.15,0.29,403,-1622,173,515
0:0:6,158,0.72,-0.08,0.20,410,-2009,309,516
0:0:6,159,0.66,-0.10,0.05,238,-2344,436,511
0:0:6,160,0.91,-0.21,0.12,150,-2371,271,515
0:0:6,161,1.25,-0.39,0.17,246,-3740,338,510
0:0:6,162,1.23,-0.44,0.11,199,-5029,454,515
0:0:6,163,1.02,-0.39,-0.12,67,-4301,417,516
0:0:6,164,0.91,-0.45,-0.10,74,-3338,414,502
0:0:6,165,0.69,-0.25,-0.11,83,-1730,469,522
0:0:6,166,0.76,-0.22,-0.21,-2,83,215,513
0:0:6,167,0.91,-0.27,-0.15,-60,333,221,514
0:0:6,168,0.90,-0.33,-0.11,-235,842,54,512
0:0:6,169,0.83,-0.40,-0.16,-410,2038,-152,518
0:0:6,170,0.77,-0.34,-0.08,-462,3135,-267,518
0:0:6,171,0.85,-0.25,0.13,-363,3491,-275,537
0:0:6,172,0.66,-0.24,0.02,-376,4151,-268,504
0:0:6,173,0.71,-0.23,0.02,-405,4847,-253,505
0:0:6,174,0.87,-0.20,0.15,-384,4192,43,510
0:0:6,175,0.82,-0.23,0.24,-412,2909,378,503
0:0:6,176,0.62,-0.22,0.34,-249,2363,614,512
0:0:6,177,1.17,-0.28,0.35,-70,223,808,517
0:0:6,178,1.49,-0.29,0.37,82,-1181,448,512
0:0:6,179,1.23,-0.30,0.20,224,-1801,555,516
0:0:6,180,1.09,-0.27,0.35,300,-3135,718,512
0:0:6,181,1.25,-0.18,0.52,738,-4821,593,507
0:0:6,182,1.33,-0.28,0.49,1205,-6926,780,510
0:0:6,183,0.90,-0.42,0.38,1473,-8060,1051,524
0:0:6,184,0.58,-0.55,0.18,1526,-7743,906,517
0:0:6,185,0.36,-0.83,-0.44,1160,-5531,655,510
0:0:6,186,0.35,-0.92,-0.70,641,-2439,-10,511
0:0:6,187,0.52,-0.77,-0.66,138,-266,-165,522
0:0:6,188,0.91,-0.51,-0.46,232,-800,-104,509
0:0:6,189,0.76,-0.48,-0.39,368,-1509,110,513
0:0:6,190,0.67,-0.55,-0.41,357,-1558,114,509
0:0:6,191,0.27,-0.56,-0.53,300,-816,120,498
0:0:6,192,0.40,-0.45,-0.50,322,-36,89,503
0:0:6,193,0.67,-0.47,-0.44,349,-1212,233,512
0:0:6,194,0.64,-0.29,-0.51,578,-2077,475,523
0:0:6,195,0.44,-0.35,-0.63,603,-1841,473,503
0:0:7,196,0.79,-0.41,-0.77,700,-3026,399,509
0:0:7,197,0.74,-0.51,-0.69,756,-3302,91,519
0:0:7,198,0.77,-0.52,-0.51,1002,-3774,18,528
0:0:7,199,0.26,-0.46,-0.67,1074,-2517,146,514
0:0:7,200,-0.18,-0.55,-0.81,509,-1417,302,504
0:0:7,201,0.67,-0.53,-0.45,690,-3433,234,506
0:0:7,202,0.06,-0.50,-0.74,914,-2833,-236,527
0:0:7,203,-0.17,-0.53,-1.01,262,-64,205,502
0:0:7,204,0.03,-0.95,-0.73,120,-953,420,518
0:0:7,205,-0.06,-0.56,-0.59,486,-2391,-86,498
0:0:7,206,-0.36,-0.45,-1.20,155,-1343,416,514
0:0:7,207,-0.24,-0.86,-1.06,-385,1613,230,514
0:0:7,208,0.42,-0.41,-0.64,-494,1806,-73,518
0:0:7,209,0.02,-0.47,-0.81,-258,1456,76,507
0:0:7,210,-0.79,-0.66,-1.07,-838,5147,-161,523
0:0:7,211,0.86,-0.53,-0.39,-658,3886,-459,509
0:0:7,212,0.74,-0.15,-0.33,-57,2418,14,530
0:0:7,213,0.28,-0.44,-0.50,15,2204,-56,509
0:0:7,214,0.07,-0.45,-0.72,17,2738,-188,514
0:0:7,215,0.22,-0.56,-0.81,-244,3281,-186,502
0:0:7,216,0.41,-0.50,-0.67,-285,2925,-39,522
0:0:7,217,0.60,-0.46,-0.47,-193,2151,-26,510
0:0:7,218,0.72,-0.48,-0.37,-15,1218,77,512
0:0:7,219,0.72,-0.57,-0.44,365,-92,220,524
0:0:7,220,0.61,-0.66,-0.43,562,-852,171,500
0:0:7,221,0.88,-0.59,-0.45,817,-2038,34,521
0:0:7,222,0.35,-0.68,-0.78,621,-1229,-46,521
0:0:7,223,0.56,-0.70,-0.75,272,-1663,73,503
0:0:7,224,0.85,-0.45,-0.53,582,-4229,396,506
0:0:7,225,0.15,-0.44,-0.42,944,-4739,388,522
0:0:7,226,-0.29,-0.64,-0.65,613,-1620,9,509
0:0:7,227,0.02,-0.63,-0.77,413,-486,1,515
0:0:7,228,0.56,-0.75,-1.00,-81,842,-673,513
0:0:7,229,-0.73,-1.07,-1.36,-835,4566,-74,517
0:0:7,230,-0.28,-0.65,-0.87,-1661,7575,-765,507
0:0:7,231,0.26,-0.26,-0.53,-1653,8711,-876,518
0:0:7,232,0.15,-0.59,-0.28,-1801,8962,-996,509
0:0:7,233,0.59,-0.43,0.01,-1328,6979,-738,520
0:0:7,234,0.67,-0.44,0.17,-897,5442,-580,517
0:0:7,235,1.34,-0.33,0.29,-219,2196,-67,509
0:0:7,236,1.27,-0.27,0.04,230,-1083,351,521
0:0:7,237,0.99,-0.30,-0.29,562,-3075,757,521
0:0:7,238,1.40,-0.26,-0.28,753,-5242,845,514
0:0:7,239,1.17,-0.23,-0.27,865,-5704,714,514
0:0:7,240,0.78,-0.35,-0.51,763,-3957,450,509
0:0:8,241,0.45,-0.37,-0.59,618,-1731,242,521
0:0:8,242,0.19,-0.41,-0.37,416,-66,35,508
0:0:8,243,0.69,-0.45,-0.48,329,321,-79,514
0:0:8,244,0.72,-0.42,-0.58,228,472,-134,507
0:0:8,245,0.76,-0.35,-0.60,73,430,-136,523
0:0:8,246,0.75,-0.31,-0.54,9,176,-106,522
0:0:8,247,0.82,-0.29,-0.54,17,-90,-112,513
0:0:8,248,0.83,-0.35,-0.58,35,-284,-89,512
0:0:8,249,0.67,-0.41,-0.58,24,-261,-135,503
0:0:8,250,0.62,-0.39,-0.57,46,-78,-143,503
0:0:8,251,0.60,-0.36,-0.57,53,169,-144,512
0:0:8,252,0.61,-0.37,-0.57,63,283,-93,511
0:0:8,253,0.63,-0.38,-0.56,42,279,-47,509
0:0:8,254,0.62,-0.35,-0.54,95,279,18,514
0:0:8,255,0.64,-0.35,-0.51,75,314,51,511
0:0:8,256,0.72,-0.36,-0.54,131,124,64,515
0:0:8,257,0.67,-0.37,-0.58,87,81,97,526
0:0:8,258,0.64,-0.35,-0.57,66,141,120,515
0:0:8,259,0.65,-0.33,-0.54,54,190,164,509
0:0:8,260,0.66,-0.33,-0.55,89,194,213,518
0:0:8,261,0.67,-0.36,-0.53,106,230,211,512
0:0:8,262,0.68,-0.36,-0.54,130,224,231,517
0:0:8,263,0.65,-0.35,-0.54,145,313,237,512
0:0:8,264,0.68,-0.35,-0.54,158,265,255,510
0:0:8,265,0.69,-0.36,-0.56,190,236,263,515
0:0:8,266,0.69,-0.38,-0.55,175,263,264,514
0:0:8,267,0.70,-0.38,-0.56,177,260,272,512
0:0:8,268,0.69,-0.38,-0.55,176,333,254,512
0:0:8,269,0.74,-0.38,-0.55,180,250,246,520
0:0:8,270,0.74,-0.39,-0.56,183,210,221,514
0:0:8,271,0.73,-0.38,-0.56,159,180,201,518
0:0:8,272,0.71,-0.38,-0.54,167,197,180,530
0:0:8,273,0.69,-0.37,-0.52,152,270,178,498
0:0:8,274,0.72,-0.39,-0.55,147,169,178,521
0:0:8,275,0.71,-0.39,-0.56,115,190,157,516
0:0:8,276,0.71,-0.41,-0.55,82,213,185,516
0:0:8,277,0.70,-0.39,-0.54,64,196,198,514
0:0:8,278,0.70,-0.39,-0.54,59,159,222,512
0:0:8,279,0.70,-0.41,-0.57,35,157,214,512
0:0:8,280,0.70,-0.41,-0.58,19,194,181,517
0:0:8,281,0.69,-0.40,-0.55,18,264,174,508
0:0:8,282,0.71,-0.39,-0.53,41,207,177,516
0:0:8,283,0.71,-0.39,-0.54,65,165,176,520
0:0:8,284,0.71,-0.40,-0.56,64,131,162,511
0:0:9,285,0.68,-0.41,-0.56,71,177,158,520
0:0:9,286,0.68,-0.40,-0.54,39,249,158,514
0:0:9,287,0.69,-0.39,-0.53,52,245,152,506
0:0:9,288,0.71,-0.39,-0.53,52,236,152,519
0:0:9,289,0.71,-0.39,-0.54,55,165,160,519
0:0:9,290,0.70,-0.40,-0.55,48,162,163,521
0:0:9,291,0.69,-0.40,-0.54,37,202,162,514
0:0:9,292,0.68,-0.39,-0.53,47,263,155,507
0:0:9,293,0.71,-0.39,-0.55,68,221,163,510
0:0:9,294,0.70,-0.39,-0.54,90,208,170,514
0:0:9,295,0.70,-0.37,-0.53,96,205,179,522
0:0:9,296,0.70,-0.38,-0.53,108,193,185,518
0:0:9,297,0.71,-0.39,-0.54,108,171,172,521
0:0:9,298,0.71,-0.39,-0.56,123,170,165,512
0:0:9,299,0.70,-0.40,-0.56,94,239,160,519
0:0:9,300,0.72,-0.39,-0.54,98,215,156,515
0:0:9,301,0.71,-0.39,-0.54,92,204,153,507
0:0:9,302,0.72,-0.39,-0.56,94,181,143,517
0:0:9,303,0.70,-0.39,-0.56,86,194,133,508
0:0:9,304,0.69,-0.39,-0.55,78,219,138,506
0:0:9,305,0.69,-0.38,-0.54,79,225,138,506
0:0:9,306,0.71,-0.39,-0.54,67,196,139,514
0:0:9,307,0.70,-0.40,-0.54,44,204,129,510
0:0:9,308,0.70,-0.40,-0.55,25,242,124,513
0:0:9,309,0.71,-0.39,-0.54,33,249,133,512
0:0:9,310,0.71,-0.39,-0.53,35,243,129,516
0:0:9,311,0.70,-0.39,-0.53,62,252,137,511
0:0:9,312,0.71,-0.38,-0.53,83,216,146,515
0:0:9,313,0.72,-0.39,-0.54,113,179,151,512
0:0:9,314,0.70,-0.40,-0.54,114,193,156,524
0:0:9,315,0.70,-0.39,-0.55,109,226,152,513
0:0:9,316,0.72,-0.39,-0.54,106,207,157,519
0:0:9,317,0.72,-0.39,-0.54,105,174,164,510
0:0:9,318,0.70,-0.38,-0.54,104,184,159,509
0:0:9,319,0.71,-0.38,-0.54,97,184,159,516
0:0:9,320,0.71,-0.38,-0.55,95,186,150,518
0:0:9,321,0.71,-0.38,-0.54,94,199,150,514
0:0:9,322,0.72,-0.38,-0.54,105,176,145,507
0:0:9,323,0.71,-0.38,-0.54,119,161,139,518
0:0:9,324,0.71,-0.38,-0.54,110,178,135,520
0:0:9,325,0.70,-0.39,-0.55,113,186,127,514
0:0:9,326,0.71,-0.39,-0.54,104,180,134,514
0:0:9,327,0.70,-0.39,-0.54,99,191,130,506
0:0:9,328,0.72,-0.39,-0.53,92,199,126,512
0:0:9,329,0.71,-0.40,-0.53,86,207,129,508
0:0:10,330,0.71,-0.39,-0.54,85,209,127,521
0:0:10,331,0.72,-0.39,-0.54,92,203,124,517
0:0:10,332,0.71,-0.39,-0.53,102,205,116,517
0:0:10,333,0.71,-0.39,-0.53,124,174,131,520
0:0:10,334,0.70,-0.38,-0.53,133,170,137,513
0:0:10,335,0.70,-0.39,-0.53,128,174,141,521
0:0:10,336,0.70,-0.39,-0.55,116,181,143,513
0:0:10,337,0.71,-0.39,-0.54,108,188,147,517
0:0:10,338,0.71,-0.39,-0.54,99,197,142,513
0:0:10,339,0.72,-0.40,-0.53,103,189,144,514
0:0:10,340,0.71,-0.39,-0.53,101,184,146,508
0:0:10,341,0.71,-0.38,-0.54,102,175,156,520
0:0:10,342,0.71,-0.39,-0.54,103,191,152,512
0:0:10,343,0.72,-0.39,-0.53,98,211,145,510
0:0:10,344,0.72,-0.39,-0.53,111,203,140,509
0:0:10,345,0.72,-0.38,-0.53,120,168,145,514
0:0:10,346,0.72,-0.39,-0.53,125,165,150,514
0:0:10,347,0.70,-0.39,-0.53,110,183,142,524
0:0:10,348,0.70,-0.39,-0.53,102,203,144,514
0:0:10,349,0.71,-0.39,-0.54,94,200,149,513
0:0:10,350,0.70,-0.39,-0.53,90,193,161,508
0:0:10,351,0.71,-0.40,-0.53,87,187,170,507
0:0:10,352,0.71,-0.40,-0.53,86,204,173,515
0:0:10,353,0.71,-0.40,-0.54,89,207,168,509
0:0:10,354,0.72,-0.39,-0.53,101,190,169,516
0:0:10,355,0.71,-0.39,-0.54,112,185,162,507
0:0:10,356,0.71,-0.39,-0.54,122,185,161,513
0:0:10,357,0.72,-0.40,-0.53,120,183,158,514
0:0:10,358,0.72,-0.40,-0.54,118,172,163,517
0:0:10,359,0.72,-0.40,-0.54,105,167,161,514
0:0:10,360,0.72,-0.39,-0.53,99,179,154,516
0:0:10,361,0.72,-0.38,-0.53,110,189,128,518
0:0:10,362,0.81,-0.39,-0.57,47,-19,-156,520
0:0:10,363,0.68,-0.32,-0.63,-139,-585,-377,511
0:0:11,364,0.67,-0.21,-0.76,-280,-873,-348,516
0:0:11,365,0.46,-0.06,-0.69,-301,175,-159,514
0:0:11,366,0.59,-0.18,-0.70,-576,1018,262,516
0:0:11,367,0.58,-0.20,-0.68,-568,1003,273,508
0:0:11,368,0.68,-0.19,-0.65,-514,1005,278,514
0:0:11,369,0.77,-0.17,-0.62,-445,1013,173,470
0:0:11,370,1.00,-0.18,-0.54,-283,852,-30,533
0:0:11,371,1.02,-0.15,-0.44,-81,1144,-217,537
0:0:11,372,0.87,-0.23,-0.42,360,412,-217,513
0:0:11,373,0.97,-0.30,-0.58,626,-456,-229,515
0:0:11,374,0.84,-0.40,-0.57,754,126,-574,521
0:0:11,375,0.78,-0.35,-0.57,906,234,-630,514
0:0:11,376,0.58,-0.25,-0.59,1132,12,-661,524
0:0:11,377,0.56,-0.19,-0.63,1321,-629,-465,515
0:0:11,378,0.10,-0.15,-0.75,1250,-628,-160,516
0:0:11,379,0.27,-0.03,-1.10,479,-484,566,512
0:0:11,380,0.60,-0.13,-1.07,13,-534,843,515
0:0:11,381,0.37,0.28,-1.12,-488,123,1231,513
0:0:11,382,0.51,0.24,-1.13,-1100,1145,1244,516
0:0:11,383,1.05,0.09,-0.80,-1233,1120,818,517
0:0:11,384,1.30,0.14,-0.38,-994,813,341,513
0:0:11,385,1.51,-0.10,-0.29,-610,252,-63,516
0:0:11,386,1.14,-0.34,-0.25,-186,-419,-180,510
0:0:11,387,1.09,-0.23,-0.38,287,-175,-722,511
0:0:11,388,0.97,-0.20,-0.24,895,-123,-1004,504
0:0:11,389,0.88,-0.26,-0.37,1333,-682,-1056,521
0:0:11,390,0.37,-0.47,-0.61,1277,-760,-820,515
0:0:11,391,-0.08,-0.37,-0.80,1471,-1404,-366,515
0:0:11,392,-0.45,-0.26,-1.02,1055,-969,28,515
0:0:11,393,0.07,-0.06,-1.03,848,-1290,445,517
0:0:11,394,0.22,0.14,-0.98,622,-1404,741,515
0:0:11,395,0.70,0.24,-1.05,298,-1405,898,521
0:0:11,396,0.29,0.19,-1.31,-305,78,1052,518
0:0:11,397,0.52,-0.03,-1.49,-1214,1620,844,516
0:0:12,398,0.81,0.15,-1.12,-1583,1614,729,507
0:0:12,399,1.00,0.05,-0.60,-1610,1582,316,518
0:0:12,400,1.24,0.01,-0.29,-1154,1208,7,514
0:0:12,401,1.15,-0.21,-0.19,-544,552,-381,517
0:0:12,402,0.96,-0.42,-0.32,-91,283,-801,517
0:0:12,403,0.80,-0.20,-0.37,442,-272,-782,502
0:0:12,404,0.58,-0.17,-0.48,783,-609,-700,512
0:0:12,405,-0.06,-0.32,-0.76,810,90,-389,504
0:0:12,406,0.24,-0.24,-0.74,1001,-617,-220,515
0:0:12,407,-0.01,-0.29,-0.87,852,-647,51,514
0:0:12,408,0.25,-0.18,-0.88,880,-982,183,509
0:0:12,409,0.16,0.06,-0.98,860,-1076,446,515
0:0:12,410,0.01,0.17,-1.16,496,-824,853,516
0:0:12,411,0.20,0.23,-1.12,188,-773,1126,516
0:0:12,412,0.32,0.21,-1.14,-193,-222,1300,515
0:0:12,413,-0.03,0.29,-1.14,-850,1191,1491,516
0:0:12,414,0.84,0.25,-0.96,-1240,1116,1288,503
0:0:12,415,1.31,0.20,-0.89,-1282,1074,695,519
0:0:12,416,1.04,0.04,-0.52,-1140,1917,-65,509
0:0:12,417,1.33,-0.25,-0.39,-595,998,-320,505
0:0:12,418,1.10,-0.21,-0.22,-54,365,-775,516
0:0:12,419,0.77,-0.29,-0.38,395,269,-1005,519
0:0:12,420,0.49,-0.36,-0.47,758,-17,-827,515
0:0:12,421,0.27,-0.38,-0.70,992,-377,-714,512
0:0:12,422,-0.06,-0.33,-0.83,969,-274,-290,519
0:0:12,423,-0.23,-0.34,-0.97,867,-185,-35,514
0:0:12,424,0.10,-0.17,-0.87,971,-828,289,513
0:0:12,425,0.02,0.02,-0.91,895,-1010,657,518
0:0:12,426,0.14,0.23,-1.08,676,-952,979,519
0:0:12,427,0.30,0.25,-1.16,116,-249,1110,519
0:0:12,428,0.32,0.42,-1.27,-451,578,1325,516
0:0:12,429,0.77,0.30,-1.20,-1114,850,1020,514
0:0:12,430,0.75,0.15,-1.19,-1503,1705,689,523
0:0:12,431,1.07,0.22,-0.54,-1345,1449,277,507
0:0:12,432,1.26,-0.21,-0.41,-807,812,-67,514
0:0:12,433,1.07,-0.41,-0.15,-134,524,-592,516
0:0:12,434,0.68,-0.49,-0.38,348,443,-700,515
0:0:12,435,0.45,-0.43,-0.49,740,185,-785,516
0:0:12,436,0.38,-0.27,-0.57,1152,-360,-721,513
0:0:12,437,0.11,-0.35,-0.68,1336,-293,-410,515
0:0:12,438,-0.17,-0.35,-0.90,1248,-305,-54,519
0:0:12,439,0.10,0.06,-0.92,1208,-1208,623,511
0:0:12,440,-0.09,0.26,-1.27,449,-308,1153,515
0:0:12,441,0.32,0.26,-1.29,-95,96,1161,519
0:0:12,442,0.47,0.37,-1.26,-659,802,1141,514
0:0:12,443,0.99,0.36,-1.20,-1082,574,838,511
0:0:13,444,0.93,0.28,-1.14,-1290,601,549,528
0:0:13,445,0.94,0.03,-1.00,-1358,1130,140,513
0:0:13,446,1.02,-0.12,-0.62,-1012,1005,-289,514
0:0:13,447,0.90,-0.51,-0.34,-343,985,-663,514
0:0:13,448,0.79,-0.42,-0.15,439,-133,-778,511
0:0:13,449,0.20,-0.41,-0.47,974,-388,-710,514
